192,-0.02,0.32,0.53,0.28,0.05,0.41,0.62,0.36,0.12,0.48,0.68,0.41,0.16,0.49,0.68,0.38,0.13,0.44,0.58,0.28,-0.04,0.22,0.35,0.02,-0.25,0.07,0.23,-0.08,-0.34,0.00,0.19,-0.12,-0.36,-0.01,0.18,-0.11,-0.35,0.00,0.19,-0.10,-0.36,-0.02,0.18,-0.10,-0.32,0.04,0.23,-0.07,-0.30,0.05,0.24,-0.05,-0.28,0.07,0.24,-0.06,-0.29,0.06,0.24,-0.06,-0.29,0.06,0.24,-0.07,-0.30,0.06,0.24,-0.06,-0.29,0.06,0.24,-0.06,-0.28,0.07,0.25,-0.05,-0.28,0.08,0.25,-0.05,-0.28,0.06,0.23,-0.07,-0.29,0.08,0.26,-0.05,-0.26,0.08,0.26,-0.04,-0.26,0.10,0.26,-0.02,-0.25,0.11,0.26,-0.04,-0.25,0.11,0.25,-0.07,-0.29,0.10,0.26,-0.01,-0.20,0.17,0.35,0.05,-0.17,0.19,0.35,0.02,-0.19,0.14,0.29,-0.02,-0.24,0.12,0.26,-0.04,-0.25,0.11,0.28,-0.02,-0.24,0.13,0.28,-0.04,-0.19,0.25,0.62,0.58,0.50,0.83,0.77,0.14,-0.34,0.07,0.38,0.10,-0.16,0.17,0.31,0.01,-0.19,0.17,0.32,0.01,-0.17,0.19,0.35,0.05,-0.14,0.23,0.38,0.07,-0.11,0.26,0.41,0.13,-0.06,0.31,0.46,0.17,-0.01,0.36,0.52,0.23,0.06,0.44,0.61,0.31,0.14,0.52,0.67,0.35,0.17,0.53,0.65,0.34,0.12,0.46,0.56,0.20,-0.02,0.29,0.36,0.01,-0.22,0.11,0.22,-0.13,-0.32,0.02,0.16,-0.17
219,0.48,0.29,0.17,0.37,0.38,0.14,0.00,0.19,0.19,-0.01,-0.12,0.06,0.11,-0.04,-0.14,0.02,0.06,-0.12,-0.19,0.02,0.04,-0.17,-0.24,0.01,0.02,-0.18,-0.24,0.02,0.05,-0.16,-0.19,0.05,0.06,-0.16,-0.19,0.06,0.08,-0.11,-0.17,0.05,0.07,-0.11,-0.14,0.10,0.07,-0.17,-0.18,0.07,0.06,-0.17,-0.18,0.06,0.06,-0.16,-0.16,0.10,0.07,-0.17,-0.16,0.10,0.07,-0.18,-0.13,0.10,0.05,-0.18,-0.14,0.13,0.11,-0.12,-0.12,0.13,0.11,-0.12,-0.08,0.17,0.10,-0.17,-0.12,0.13,0.08,-0.17,-0.11,0.14,0.08,-0.17,-0.11,0.13,0.06,-0.19,-0.11,0.17,0.14,0.08,0.38,0.74,0.64,0.22,0.06,0.07,0.00,-0.10,0.01,0.22,0.11,-0.13,-0.02,0.22,0.13,-0.11,0.00,0.22,0.10,-0.13,0.02,0.28,0.18,-0.06,0.08,0.32,0.20,-0.02,0.12,0.37,0.25,0.02,0.17,0.41,0.30,0.07,0.24,0.47,0.36,0.13,0.31,0.53,0.42,0.19,0.36,0.58,0.43,0.18,0.34,0.53,0.35,0.06,0.19,0.35,0.16,-0.12,0.01,0.19,0.04,-0.22,-0.05,0.12,-0.04,-0.28,-0.07,0.11,-0.05,-0.28,-0.07,0.13,-0.02,-0.25,-0.05,0.14,-0.01,-0.24,-0.02,0.17,0.01,-0.20,0.00,0.18,0.00,-0.22,-0.01,0.17,0.00,-0.24,-0.01,0.17,-0.01,-0.24,0.00,0.17,-0.01,-0.24,0.00,0.17,-0.01,-0.24,0.00,0.17,-0.01,-0.24,0.00,0.17
8,0.19,0.60,0.53,0.26,0.13,0.19,-0.14,-0.43,-0.16,0.25,0.11,-0.13,-0.02,0.24,0.08,-0.14,0.00,0.26,0.10,-0.11,0.05,0.31,0.16,-0.02,0.12,0.37,0.20,0.01,0.14,0.40,0.23,0.02,0.13,0.40,0.23,0.02,0.17,0.42,0.25,0.06,0.22,0.47,0.31,0.14,0.31,0.55,0.36,0.17,0.32,0.55,0.34,0.12,0.23,0.41,0.17,-0.02,0.11,0.30,0.06,-0.14,0.00,0.19,-0.02,-0.20,-0.04,0.18,-0.04,-0.22,-0.04,0.18,-0.05,-0.22,-0.04,0.13,-0.08,-0.24,-0.04,0.19,-0.04,-0.19,0.00,0.20,-0.02,-0.19,0.00,0.20,-0.04,-0.19,0.00,0.19,-0.05,-0.19,0.00,0.17,-0.08,-0.22,0.00,0.19,-0.05,-0.20,0.00,0.19,-0.05,-0.20,0.00,0.18,-0.06,-0.19,0.02,0.19,-0.05,-0.18,0.02,0.18,-0.11,-0.24,0.02,0.22,-0.02,-0.14,0.08,0.25,0.00,-0.13,0.07,0.22,-0.05,-0.19,0.02,0.19,-0.07,-0.19,0.02,0.18,-0.10,-0.22,0.01,0.17,-0.10,-0.19,0.07,0.29,0.12,0.17,0.52,0.61,0.10,-0.24,-0.19,-0.17,-0.29,-0.18,0.10,0.22,-0.08,-0.20,0.07,0.23,-0.02,-0.11,0.14,0.26,-0.01,-0.10,0.17,0.29,0.01,-0.07,0.18,0.30,0.02,-0.05,0.22,0.34,0.05,-0.04,0.23,0.35,0.08,0.04,
52,0.07,0.25,0.16,-0.07,0.07,0.25,0.14,-0.08,0.06,0.22,0.13,-0.13,-0.01,0.18,0.16,-0.05,0.05,0.20,0.16,-0.06,0.04,0.22,0.17,-0.05,0.07,0.24,0.18,-0.05,0.06,0.23,0.17,-0.02,0.10,0.28,0.23,0.02,0.13,0.29,0.22,-0.01,0.08,0.23,0.14,-0.07,0.05,0.20,0.13,-0.07,0.04,0.18,0.11,-0.10,0.01,0.17,0.10,-0.10,0.08,0.34,0.47,0.48,0.67,0.74,0.42,-0.12,-0.26,-0.01,0.12,-0.02,0.06,0.20,0.13,-0.06,0.07,0.23,0.13,-0.10,0.04,0.22,0.14,-0.02,0.11,0.26,0.19,0.00,0.14,0.31,0.23,0.04,0.19,0.36,0.29,0.11,0.25,0.42,0.36,0.19,0.32,0.49,0.43,0.26,0.41,0.55,0.47,0.29,0.42,0.53,0.43,0.24,0.34,0.43,0.29,0.05,0.13,0.22,0.07,-0.17,-0.10,0.01,-0.10,-0.28,-0.13,0.00,-0.10,-0.28,-0.13,0.01,-0.10,-0.26,-0.11,0.04,-0.06,-0.24,-0.08,0.05,-0.05,-0.24,-0.08,0.02,-0.07,-0.24,-0.06,0.07,-0.04,-0.20,-0.05,0.07,-0.04,-0.20,-0.05,0.07,-0.05,-0.22,-0.07,0.07,-0.06,-0.24,-0.07,0.04,-0.07,-0.24,-0.06,0.06,-0.06,-0.22,-0.05,0.07,-0.05,-0.20,-0.05,0.07,-0.04,-0.19,-0.04,0.08,-0.04,-0.19,-0.04,0.11,0.00,-0.16,
53,0.00,0.12,-0.01,-0.18,-0.02,0.11,0.01,-0.13,0.06,0.19,0.06,-0.10,0.05,0.16,0.01,-0.14,0.00,0.10,-0.07,-0.22,-0.07,0.04,-0.07,-0.20,-0.05,0.06,-0.06,-0.19,-0.05,0.06,-0.02,-0.06,0.29,0.61,0.61,0.48,0.50,0.31,-0.17,-0.42,-0.05,0.20,0.06,-0.10,0.08,0.20,0.06,-0.07,0.11,0.23,0.08,-0.05,0.14,0.25,0.11,-0.01,0.18,0.29,0.13,-0.02,0.19,0.32,0.19,0.08,0.28,0.38,0.25,0.14,0.35,0.47,0.34,0.24,0.43,0.53,0.41,0.30,0.48,0.59,0.43,0.28,0.44,0.53,0.37,0.22,0.36,0.41,0.19,0.01,0.14,0.20,0.00,-0.14,0.02,0.11,-0.08,-0.20,-0.05,0.06,-0.11,-0.24,-0.07,0.01,-0.13,-0.22,0.00,0.10,-0.07,-0.17,0.02,0.11,-0.06,-0.16,0.04,0.12,-0.05,-0.14,0.05,0.12,-0.05,-0.16,0.00,0.06,-0.11,-0.18,0.04,0.11,-0.07,-0.17,0.02,0.11,-0.07,-0.16,0.04,0.11,-0.07,-0.16,0.04,0.11,-0.07,-0.16,0.04,0.10,-0.08,-0.16,0.06,0.12,-0.06,-0.14,0.06,0.12,-0.06,-0.13,0.06,0.13,-0.05,-0.12,0.07,0.13,-0.05,-0.11,0.10,0.17,0.01,-0.04,0.16,0.22,0.02,-0.07,0.11,0.17,-0.05,-0.12,0.07,0.13,-0.05,-0.12,0.08,0.14,-0.06,-0.11,
54,0.08,0.12,-0.07,-0.12,0.12,0.26,0.23,0.40,0.77,0.84,0.48,0.07,-0.12,-0.19,-0.14,-0.01,0.18,0.22,0.02,-0.02,0.19,0.23,0.02,-0.02,0.19,0.25,0.06,-0.02,0.17,0.23,0.07,0.05,0.22,0.29,0.13,0.08,0.26,0.32,0.16,0.14,0.37,0.43,0.25,0.20,0.42,0.50,0.35,0.34,0.53,0.60,0.41,0.37,0.55,0.59,0.38,0.34,0.49,0.50,0.28,0.19,0.31,0.31,0.07,-0.05,0.08,0.11,-0.08,-0.13,0.05,0.07,-0.12,-0.16,0.04,0.08,-0.12,-0.14,0.05,0.10,-0.10,-0.12,0.06,0.12,-0.07,-0.11,0.06,0.10,-0.08,-0.10,0.10,0.13,-0.06,-0.08,0.11,0.13,-0.06,-0.10,0.10,0.12,-0.08,-0.10,0.10,0.12,-0.08,-0.11,0.05,0.06,-0.11,-0.11,0.08,0.12,-0.07,-0.08,0.11,0.13,-0.07,-0.08,0.11,0.14,-0.05,-0.06,0.12,0.13,-0.07,-0.06,0.14,0.19,0.01,0.01,0.19,0.22,-0.01,-0.02,0.16,0.16,-0.07,-0.07,0.12,0.14,-0.07,-0.06,0.13,0.14,-0.06,-0.06,0.13,0.14,-0.06,-0.04,0.23,0.34,0.32,0.56,0.85,0.76,0.28,-0.11,-0.25,-0.16,-0.07,0.07,0.23,0.19,0.00,0.04,0.22,0.25,0.05,0.06,0.25,0.26,0.07,0.10,0.28,0.30,0.11,0.13,0.32,0.34,0.14,0.18,
56,-0.16,-0.34,-0.49,-0.31,-0.12,-0.29,-0.46,-0.28,-0.08,-0.28,-0.47,-0.29,-0.07,-0.25,-0.42,-0.24,-0.05,-0.24,-0.40,-0.24,-0.04,-0.22,-0.40,-0.22,-0.02,-0.19,-0.38,-0.19,-0.01,-0.18,-0.36,-0.18,0.00,-0.17,-0.35,-0.16,0.02,-0.14,-0.32,-0.16,0.02,-0.13,-0.31,-0.11,0.10,-0.05,-0.22,-0.04,0.13,-0.05,-0.24,-0.07,0.10,-0.11,-0.29,-0.08,0.08,-0.08,-0.26,-0.07,0.10,-0.07,-0.25,-0.05,0.10,-0.10,-0.28,-0.02,0.22,0.23,0.37,0.80,0.97,0.53,-0.05,-0.25,-0.17,-0.12,-0.11,0.10,0.18,-0.02,-0.13,0.10,0.20,0.00,-0.12,0.13,0.25,0.05,-0.06,0.19,0.29,0.07,-0.01,0.24,0.32,0.12,0.04,0.30,0.38,0.17,0.10,0.37,0.46,0.24,0.18,0.47,0.53,0.34,0.28,0.53,0.62,0.38,0.29,0.55,0.60,0.36,0.25,0.48,0.52,0.24,0.11,0.30,0.31,0.02,-0.11,0.12,0.16,-0.10,-0.19,0.05,0.10,-0.14,-0.22,0.05,0.10,-0.12,-0.20,0.06,0.12,-0.10,-0.18,0.07,0.13,-0.07,-0.16,0.10,0.16,-0.06,-0.14,0.10,0.17,-0.07,-0.17,0.08,0.14,-0.07,-0.17,0.10,0.16,-0.07,-0.17,0.08,0.14,-0.07,-0.17,0.10,0.17,-0.06,-0.16,0.10,0.14,-0.05,-0.13,0.14,0.23,0.01,-0.08,0.16,
57,0.20,-0.01,-0.12,0.10,0.14,-0.06,-0.16,0.08,0.14,-0.05,-0.16,0.08,0.14,-0.06,-0.16,0.10,0.14,0.00,-0.01,0.40,0.70,0.67,0.56,0.58,0.28,-0.32,-0.48,0.06,0.29,0.07,-0.06,0.19,0.24,0.05,-0.01,0.24,0.28,0.07,0.01,0.28,0.31,0.11,0.05,0.32,0.34,0.14,0.10,0.37,0.40,0.19,0.14,0.43,0.46,0.26,0.24,0.50,0.53,0.34,0.31,0.60,0.61,0.41,0.38,0.65,0.64,0.41,0.37,0.62,0.58,0.34,0.26,0.48,0.41,0.13,0.07,0.30,0.23,-0.02,-0.05,0.20,0.14,-0.07,-0.08,0.18,0.13,-0.10,-0.08,0.19,0.14,-0.07,-0.06,0.22,0.17,-0.05,-0.04,0.24,0.18,-0.05,-0.01,0.26,0.19,-0.04,0.00,0.28,0.20,-0.02,0.01,0.28,0.19,-0.02,0.01,0.28,0.18,-0.04,0.00,0.28,0.18,-0.05,0.01,0.29,0.18,-0.04,0.00,0.25,0.17,-0.01,0.07,0.34,0.24,0.01,0.05,0.30,0.18,-0.06,-0.01,0.25,0.13,-0.08,-0.01,0.24,0.12,-0.10,-0.02,0.24,0.11,-0.11,-0.05,0.26,0.20,0.17,0.49,0.97,0.88,0.49,0.24,0.14,-0.04,-0.05,0.08,0.29,0.13,-0.07,0.00,0.26,0.14,-0.06,0.02,0.29,0.17,-0.02,0.05,0.31,0.20,0.00,0.08,0.35,0.24,0.05,0.13,0.40,
58,0.29,0.08,0.18,0.44,0.35,0.16,0.24,0.50,0.42,0.24,0.31,0.58,0.46,0.26,0.32,0.56,0.44,0.23,0.26,0.47,0.31,0.07,0.07,0.28,0.12,-0.12,-0.11,0.12,-0.02,-0.24,-0.19,0.05,-0.06,-0.26,-0.20,0.04,-0.06,-0.25,-0.20,0.05,-0.06,-0.24,-0.19,0.07,-0.04,-0.24,-0.18,0.07,-0.02,-0.22,-0.18,0.07,-0.02,-0.22,-0.18,0.06,-0.04,-0.24,-0.19,0.05,-0.05,-0.24,-0.20,0.05,-0.05,-0.24,-0.19,0.07,-0.02,-0.22,-0.18,0.05,-0.04,-0.19,-0.12,0.13,0.02,-0.17,-0.13,0.10,-0.01,-0.22,-0.24,0.02,-0.07,-0.26,-0.22,0.01,-0.06,-0.26,-0.24,0.02,-0.07,-0.26,-0.24,0.04,0.04,-0.04,0.22,0.70,0.71,0.40,0.16,0.06,-0.20,-0.24,-0.07,0.14,0.00,-0.18,-0.13,0.11,0.02,-0.17,-0.13,0.12,0.04,-0.13,-0.08,0.16,0.07,-0.11,-0.06,0.19,0.11,-0.06,0.00,0.25,0.18,0.01,0.07,0.32,0.25,0.07,0.14,0.41,0.34,0.18,0.25,0.49,0.41,0.23,0.29,0.50,0.40,0.19,0.23,0.43,0.29,0.05,0.06,0.24,0.08,-0.14,-0.12,0.08,-0.06,-0.26,-0.20,0.02,-0.10,-0.28,-0.20,0.02,-0.08,-0.25,-0.18,0.05,-0.05,-0.22,-0.14,0.08,-0.02,-0.20,-0.12,0.11,0.00,-0.18,-0.11,0.12,
59,0.00,-0.17,-0.10,0.12,0.00,-0.18,-0.10,0.12,0.00,-0.18,-0.10,0.12,0.00,-0.18,-0.10,0.13,0.01,-0.17,-0.08,0.12,0.00,-0.14,-0.02,0.19,0.07,-0.10,0.00,0.19,0.05,-0.13,-0.05,0.14,0.01,-0.16,-0.07,0.14,0.00,-0.17,-0.07,0.14,0.01,-0.16,-0.07,0.13,0.05,-0.04,0.26,0.73,0.77,0.59,0.49,0.36,-0.12,-0.28,0.04,0.28,0.10,-0.11,0.00,0.22,0.08,-0.08,0.02,0.24,0.10,-0.07,0.06,0.28,0.14,-0.01,0.11,0.30,0.18,0.02,0.14,0.36,0.23,0.07,0.22,0.43,0.30,0.14,0.29,0.50,0.38,0.24,0.38,0.59,0.46,0.30,0.42,0.61,0.46,0.28,0.38,0.53,0.36,0.14,0.23,0.36,0.17,-0.05,0.04,0.18,0.00,-0.19,-0.07,0.11,-0.05,-0.22,-0.08,0.11,-0.05,-0.20,-0.07,0.12,-0.02,-0.18,-0.05,0.14,-0.01,-0.17,-0.01,0.17,0.01,-0.16,-0.01,0.17,0.01,-0.14,0.00,0.17,0.01,-0.16,-0.01,0.17,0.00,-0.16,-0.01,0.16,-0.01,-0.17,-0.01,0.16,-0.01,-0.17,-0.02,0.16,0.00,-0.16,0.00,0.17,0.00,-0.16,0.00,0.17,0.00,-0.16,0.01,0.17,0.00,-0.16,0.01,0.18,0.02,-0.11,0.08,0.25,0.08,-0.07,0.08,0.22,0.04,-0.13,0.02,0.18,0.00,-0.14,0.02,0.18,
60,0.00,-0.16,0.02,0.17,0.00,-0.16,0.01,0.14,0.02,-0.02,0.35,0.77,0.77,0.60,0.53,0.30,-0.24,-0.35,0.06,0.29,0.07,-0.11,0.08,0.23,0.06,-0.08,0.11,0.25,0.07,-0.06,0.13,0.28,0.11,-0.02,0.17,0.31,0.13,0.00,0.22,0.35,0.19,0.06,0.25,0.41,0.24,0.12,0.32,0.48,0.31,0.20,0.41,0.55,0.38,0.25,0.44,0.56,0.37,0.23,0.41,0.52,0.31,0.13,0.29,0.37,0.14,-0.05,0.11,0.19,-0.02,-0.19,0.00,0.11,-0.10,-0.25,-0.05,0.07,-0.11,-0.24,-0.04,0.08,-0.10,-0.22,-0.01,0.11,-0.07,-0.20,0.01,0.12,-0.06,-0.19,0.02,0.13,-0.06,-0.19,0.02,0.13,-0.06,-0.19,0.01,0.12,-0.07,-0.19,0.02,0.12,-0.07,-0.20,0.01,0.11,-0.07,-0.20,0.01,0.11,-0.08,-0.20,0.01,0.11,-0.08,-0.19,0.02,0.11,-0.08,-0.19,0.04,0.13,-0.04,-0.13,0.11,0.19,0.00,-0.13,0.07,0.14,-0.05,-0.18,0.02,0.11,-0.08,-0.19,0.04,0.12,-0.07,-0.20,0.04,0.12,-0.07,-0.19,0.02,0.13,0.01,0.05,0.50,0.82,0.68,0.36,0.26,-0.05,-0.38,-0.26,0.17,0.23,-0.01,-0.14,0.11,0.19,0.00,-0.11,0.13,0.22,0.02,-0.08,0.16,0.24,0.05,-0.05,0.19,0.28,0.10,0.00,0.24,0.32,
61,0.14,0.05,0.29,0.37,0.20,0.11,0.37,0.46,0.29,0.19,0.44,0.52,0.32,0.23,0.47,0.53,0.32,0.20,0.42,0.46,0.23,0.08,0.28,0.29,0.05,-0.10,0.10,0.13,-0.10,-0.22,0.01,0.05,-0.16,-0.25,0.00,0.05,-0.13,-0.24,0.01,0.07,-0.12,-0.20,0.05,0.10,-0.10,-0.18,0.06,0.12,-0.07,-0.17,0.07,0.12,-0.07,-0.17,0.07,0.12,-0.07,-0.17,0.08,0.12,-0.08,-0.18,0.07,0.11,-0.10,-0.18,0.07,0.11,-0.08,-0.18,0.08,0.12,-0.08,-0.18,0.07,0.12,-0.08,-0.16,0.08,0.12,-0.06,-0.16,0.08,0.12,-0.07,-0.13,0.13,0.19,0.01,-0.06,0.18,0.20,0.00,-0.10,0.13,0.14,-0.06,-0.14,0.11,0.13,-0.07,-0.14,0.11,0.13,-0.06,-0.13,0.12,0.13,-0.07,-0.13,0.19,0.32,0.34,0.50,0.84,0.78,0.34,-0.07,-0.05,0.07,0.05,-0.01,0.20,0.20,0.02,-0.04,0.22,0.24,0.05,-0.01,0.25,0.26,0.07,0.01,0.29,0.30,0.12,0.06,0.34,0.35,0.16,0.11,0.38,0.40,0.23,0.18,0.46,0.47,0.30,0.26,0.53,0.55,0.37,0.34,0.60,0.60,0.40,0.35,0.60,0.59,0.37,0.30,0.53,0.48,0.24,0.14,0.35,0.29,0.05,-0.05,0.18,0.14,-0.07,-0.13,0.11,0.10,-0.11,-0.14,0.11,0.10,
