148,-1.38,-1.38,-0.84,0.70,-1.38,-1.38,-0.36,1.32,-1.38,-1.38,-0.88,0.76,-1.38,-1.38,-0.92,0.71,-1.38,-1.38,-1.10,0.50,-1.38,-1.38,-1.08,0.58,-1.38,-1.38,-0.59,1.60,-1.33,-1.38,-0.98,0.97,-1.38,-1.38,-0.97,1.07,-1.34,-1.38,-1.06,0.94,-1.37,-1.38,-1.15,0.80,-1.18,-1.38,-0.58,1.68,-0.84,-1.38,-0.89,0.68,-1.38,-1.38,-0.64,0.79,-1.38,-1.38,-0.83,1.68,-0.29,-1.38,0.80,1.68,-0.19,-1.38,-0.95,1.22,-0.97,-1.38,-0.78,1.68,-0.30,-1.38,-0.29,1.68,0.07,-1.38,-0.10,1.68,0.30,-1.38,0.07,1.68,0.55,-1.38,0.88,1.68,1.37,-0.85,0.80,1.68,1.18,-1.02,0.74,1.68,1.34,-0.89,0.83,1.68,1.51,-0.71,0.94,1.68,1.57,-0.66,1.63,1.68,1.68,-0.13,1.03,1.68,1.15,-1.38,-0.01,1.68,0.67,-1.38,-0.38,1.68,0.56,-1.38,-0.42,1.68,0.65,-1.38,-0.17,1.68,1.36,-1.27,0.05,1.68,1.08,-1.38,-0.12,1.68,1.08,-1.38,-0.14,1.68,1.13,-1.38,-0.14,1.68,1.18,-1.38,-0.24,1.68,1.68,-1.02,0.10,1.68,1.03,-1.38,-0.40,1.68,0.80,-1.38,-0.72,1.68,0.56,-1.38,-0.90,1.68,0.46,-1.38,-0.96,1.68,0.91,-1.38,-0.68,1.68,0.61,-1.38,-1.09,1.68,0.56,-1.38,-0.38,1.68,
149,1.68,-1.28,-1.21,0.85,-0.76,-1.38,-1.38,0.07,0.06,-1.38,-1.07,1.68,0.65,-1.38,-1.33,1.68,0.50,-1.38,-1.38,1.48,0.53,-1.38,-1.38,1.33,0.53,-1.38,-1.38,1.28,0.76,-1.38,-1.13,1.68,1.04,-1.38,-1.37,1.68,0.89,-1.38,-1.38,1.54,0.89,-1.38,-1.38,1.44,0.89,-1.38,-1.38,0.98,0.71,-1.38,-1.38,1.22,0.68,-1.38,-1.38,0.00,-0.02,-1.38,-1.38,-0.34,-0.28,-1.38,-1.38,-0.42,-0.29,-1.38,-1.38,-0.46,-0.26,-1.38,-1.38,0.29,0.46,-1.38,-1.38,-0.22,0.10,-1.38,-1.38,-0.28,0.11,-1.38,-1.38,-0.24,0.25,-1.38,-1.38,0.07,0.70,-1.38,-1.38,1.21,1.61,-1.38,-1.38,0.79,1.38,-1.38,-1.38,0.47,1.27,-1.38,-1.38,0.23,1.14,-1.38,-1.38,0.05,0.94,-1.38,-1.38,0.50,1.54,-1.38,-1.38,0.40,1.68,-1.14,-1.33,1.68,1.68,-1.38,-1.38,-1.38,-0.86,-1.38,-1.38,-0.91,0.22,-1.38,-1.38,0.34,1.68,-1.38,-1.38,0.37,1.68,-1.38,-1.38,0.37,1.68,-1.38,-1.38,0.43,1.68,-1.38,-1.38,0.56,1.68,-1.18,-1.38,1.15,1.68,-0.11,-1.38,1.68,1.68,-0.24,-1.38,1.68,1.68,-0.17,-1.38,1.68,1.68,-0.38,-1.38,1.01,1.68,-0.98,-1.38,0.44,1.68,-0.54,-1.38,0.68,1.68,-1.01,-1.38,0.43,
150,1.68,-1.15,-1.38,0.31,1.68,-1.12,-1.38,0.31,1.68,-0.96,-1.38,0.43,1.68,-0.12,-1.38,1.20,1.68,-0.25,-1.38,0.83,1.68,-0.38,-1.38,0.71,1.68,-0.36,-1.38,0.70,1.68,-0.30,-1.38,0.62,1.68,0.24,-1.38,1.16,1.68,-0.01,-1.38,0.62,1.68,-0.24,-1.38,0.56,1.68,0.02,-1.38,0.70,1.68,0.11,-1.38,0.61,1.68,0.72,-0.80,1.68,1.68,1.68,0.62,1.68,1.68,-1.10,-1.38,-0.84,1.68,-0.91,-1.38,-0.35,1.68,-0.36,-1.38,-0.31,1.68,-0.43,-1.38,0.10,1.68,-0.07,-1.38,-0.30,1.68,-0.34,-1.38,-0.65,1.68,-0.52,-1.38,-0.88,1.68,-0.66,-1.38,-1.03,1.68,-0.66,-1.38,-0.50,1.68,-0.04,-1.38,-0.78,1.68,-0.38,-1.38,-1.21,1.20,-0.95,-1.38,-1.38,0.31,-1.38,-1.38,-1.38,-0.28,-1.38,-1.38,-1.38,0.32,-1.38,-1.38,-1.38,0.04,-0.88,-1.38,0.08,1.68,-0.74,-1.38,-1.38,0.12,-1.38,-1.38,-1.38,-0.53,-1.38,-1.38,-1.38,-1.21,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,1.25,-0.17,-1.38,-1.38,
151,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.01,-1.38,-1.38,-1.38,-0.77,-1.38,-1.38,-1.38,-0.52,-0.68,-1.38,-1.38,0.29,-0.31,-1.38,-1.38,0.23,-0.24,-1.38,-1.38,0.38,0.04,-1.38,-1.38,0.80,0.46,-1.38,-1.38,1.20,0.97,-1.38,-1.15,1.68,0.67,-1.38,-1.38,1.09,-0.02,-1.38,-1.38,0.80,0.41,-1.38,-1.38,-0.18,-0.30,-1.38,-1.38,-0.06,-0.11,-1.38,-1.38,0.76,0.23,-1.38,-1.38,0.22,-0.22,-1.38,-1.38,-0.34,-0.61,-1.38,-1.38,-0.64,-0.85,-1.38,-1.38,-0.86,-1.15,-1.38,-1.38,-0.19,-0.36,-1.38,-1.38,-0.38,-0.25,-1.38,-1.38,0.31,0.43,-1.38,-1.38,0.43,0.65,-1.38,-1.38,0.44,0.67,-1.38,-1.38,1.49,1.34,-1.38,-1.38,1.09,1.42,-1.38,-1.38,1.37,1.68,-1.38,-1.38,1.68,1.68,0.36,0.42,1.68,1.68,-0.13,-1.19,1.68,1.68,-0.64,-1.19,1.68,1.68,0.10,-0.48,1.68,1.68,0.18,-0.34,1.68,1.68,0.67,0.31,1.68,1.68,1.00,1.01,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,0.64,0.77,1.68,1.68,0.02,0.32,1.68,1.68,0.71,0.95,
152,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.22,-0.24,1.68,1.68,1.68,0.56,1.68,1.68,1.68,0.13,1.51,1.68,0.83,-0.66,1.49,1.68,0.50,-1.32,0.60,1.68,0.05,-1.38,-0.17,1.68,0.32,-1.38,0.11,1.68,0.86,-1.38,-0.24,1.68,0.50,-1.38,0.44,1.68,1.45,-1.07,-0.73,0.62,-1.38,-1.38,
153,-1.38,-0.30,-1.31,-1.38,-1.13,1.67,0.01,-1.38,-1.02,1.24,-0.43,-1.38,-1.37,0.59,-0.68,-1.38,-1.38,0.37,-0.67,-1.38,-1.38,-0.30,0.02,-1.38,-1.38,0.74,1.46,-1.38,-1.38,0.17,-0.85,-1.38,-1.38,-0.30,-0.70,-1.38,-1.38,-1.03,-1.36,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.32,-0.85,-1.38,-1.38,-1.18,-1.12,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,
154,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.08,-1.38,-1.38,-1.38,-0.64,-1.38,-1.38,-1.38,-0.24,-1.38,-1.38,-1.08,0.86,-1.38,-1.38,0.28,1.68,-1.06,-1.38,-1.38,-0.16,-1.38,-1.38,-0.96,1.18,-1.36,-1.38,-0.22,1.68,-0.77,-1.38,0.11,1.68,-0.30,-1.38,0.46,1.68,0.77,-1.15,1.68,1.68,0.77,-1.22,1.68,1.68,1.01,-0.96,1.68,1.68,1.22,-0.65,1.68,1.68,1.62,-0.26,1.68,1.68,1.68,0.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.06,1.68,1.68,1.68,0.40,1.68,1.68,1.68,0.25,1.68,1.68,1.68,1.09,1.68,1.68,1.68,0.72,1.68,1.68,1.68,0.05,1.46,1.68,1.68,-0.17,1.22,1.68,1.68,-0.14,1.16,1.68,1.68,0.58,1.68,1.68,1.68,0.85,1.68,1.68,1.68,0.60,1.68,1.68,1.68,0.61,1.68,1.68,1.68,0.66,1.68,1.68,1.51,-0.84,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,-0.86,0.50,1.68,1.68,-0.60,0.90,1.68,1.68,
155,0.19,1.61,1.68,1.68,0.17,1.54,1.68,1.68,0.26,1.60,1.68,1.68,0.36,1.68,1.68,1.68,1.56,1.68,1.68,1.68,1.22,1.68,1.68,1.68,1.10,1.68,1.68,1.68,1.16,1.68,1.68,1.68,1.15,1.68,1.68,1.68,1.68,1.68,1.68,1.68,0.70,1.07,1.68,1.68,-0.04,0.29,1.68,1.68,-0.16,0.16,1.68,1.68,-0.06,-0.06,1.68,1.68,0.66,0.72,1.68,1.68,0.06,0.10,1.68,1.68,-0.07,-0.02,1.68,1.68,-0.32,-0.28,1.68,1.68,-0.38,-0.40,1.68,1.68,0.44,0.36,1.68,1.68,-0.01,-0.14,1.68,1.68,-0.19,-0.34,1.68,1.68,-0.26,-0.55,1.68,1.68,-0.41,-0.76,1.68,1.68,0.11,-0.25,1.68,1.68,-0.43,-0.84,1.68,1.68,-0.58,-0.89,1.68,1.68,-0.86,-0.61,1.68,1.68,0.61,-0.31,1.68,0.77,-1.38,-1.38,1.68,1.68,-1.38,-1.30,1.68,1.68,-0.76,-1.19,1.68,1.68,-0.66,-1.18,1.68,1.68,-0.62,-1.19,1.68,1.68,-0.28,-0.53,1.68,1.68,0.02,-0.73,1.68,1.68,-0.13,-0.86,1.68,1.68,-0.10,-0.88,1.68,1.68,-0.11,-0.96,1.68,1.68,-0.08,-0.53,1.68,1.68,0.01,-1.14,1.68,1.68,-1.03,-1.38,1.40,1.68,-1.38,-1.38,0.83,1.68,-1.38,-1.38,0.67,1.68,-1.38,-1.38,1.54,1.68,
156,-1.08,-1.38,1.04,1.68,-1.38,-1.38,0.64,1.68,-1.38,-1.38,0.47,1.68,-1.38,-1.38,0.40,1.68,-1.38,-1.38,1.00,1.68,-0.80,-1.38,0.88,1.68,-1.22,-1.38,0.43,1.68,-1.38,-1.38,0.46,1.68,-1.36,-1.38,0.31,1.68,-1.38,-1.38,0.50,1.68,-0.90,-1.38,0.46,1.68,-1.31,-1.38,0.08,1.68,-1.38,-1.38,-0.12,1.68,-1.38,-1.38,-0.08,1.68,-0.80,-1.38,1.08,1.68,-1.10,-1.38,-1.38,-0.92,-1.38,-1.38,-1.38,-0.53,-1.38,-1.38,-1.08,0.41,-1.38,-1.38,-1.03,0.53,-1.38,-1.38,-0.91,1.50,-1.16,-1.38,-0.28,1.68,-1.38,-1.38,-0.54,1.68,-1.33,-1.38,-0.46,1.68,-1.21,-1.38,-0.46,1.68,-0.97,-1.38,-0.20,1.68,-0.16,-1.38,0.38,1.68,-0.36,-1.38,-0.26,1.68,-1.04,-1.38,-0.89,1.33,-1.38,-1.38,-1.14,0.91,-1.38,-1.38,-1.18,0.92,-1.14,-1.38,-0.47,1.68,-0.89,-1.38,-0.83,1.68,-0.98,-1.38,-0.94,1.25,-1.26,-1.38,-0.74,1.45,-1.33,-1.38,-0.98,1.68,-0.47,-1.38,-0.20,1.68,-0.49,-1.38,-0.19,1.68,-1.38,-1.38,-0.67,1.61,-1.25,-1.38,-0.74,1.55,-1.25,-1.38,-0.78,1.68,-1.12,-1.38,-0.12,1.68,-0.56,-1.38,-0.52,1.68,-0.49,-1.38,-0.77,1.68,-0.26,-1.38,-0.80,1.68,-0.25,-1.38,-0.85,1.68,
157,0.52,-1.38,1.01,1.68,1.54,-1.38,-1.33,0.94,-1.26,-1.38,-1.38,0.84,-0.96,-1.38,-1.12,1.55,-1.38,-1.38,-1.38,-0.20,-1.38,-1.38,-1.38,0.48,-1.38,-1.38,-1.38,0.22,-1.38,-1.38,-1.38,0.14,-1.38,-1.38,-1.38,0.35,-1.37,-1.38,-1.38,0.64,-1.07,-1.38,-1.38,1.68,-0.16,-1.38,-1.38,1.63,-0.55,-1.38,-1.38,0.61,-1.08,-1.38,-1.38,0.00,-1.38,-1.38,-1.38,-0.12,-1.38,-1.38,-1.38,0.60,-0.31,-1.38,-1.38,0.40,-1.02,-1.38,-1.38,-0.29,-1.26,-1.38,-1.38,0.12,-0.89,-1.38,-1.38,0.59,-0.55,-1.38,-1.38,0.49,0.05,-1.38,-1.38,1.63,0.64,-1.38,-1.38,1.68,0.84,-1.38,-1.38,1.68,1.25,-1.38,-1.25,1.68,1.68,-1.08,-0.50,1.68,1.68,0.47,0.56,1.68,1.68,0.47,0.53,1.68,1.68,0.80,0.95,1.68,1.68,1.14,1.43,1.68,1.68,1.36,1.62,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,0.08,-0.30,1.68,1.68,0.91,1.30,1.68,1.68,1.68,1.58,1.68,1.68,1.32,0.96,1.68,1.68,1.26,0.84,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.54,0.77,1.68,
