2.791274187258776074e+00 2.897353161799259169e+00 -9.814382763915676655e-01
2.703137822258950163e+00 2.486568602376710402e+00 -1.647522653001036286e+00
3.206845109090739943e+00 3.944385702238744074e+00 -1.685411947300802904e+00
3.644317928668534989e+00 3.203749124350149913e+00 -1.464579695176059015e+00
4.192465495814801990e+00 3.143179768287655662e+00 -2.391550286502112765e+00
3.056917286606223083e+00 3.367088631885977179e+00 -1.799085505043936717e+00
2.171556030884480126e+00 1.655125877125147582e+00 -3.341093486834938453e-01
3.601755594925889703e+00 3.925283940402721328e+00 -1.341355966352419937e+00
2.984872346165786006e+00 3.402342456029755269e+00 -1.195637873086123459e+00
4.039533062040854716e+00 4.504494762231256999e+00 -1.809721296167768667e+00
3.708450553449261999e+00 4.757941405987995864e+00 -1.991849196066734162e+00
3.319080332072509965e+00 2.491771894797572884e+00 -1.122810866279440045e+00
3.390646227122403822e+00 2.078461214503242616e+00 -1.066105071513422597e+00
3.257743358817061008e+00 3.693412440542852337e+00 -9.652628184927922739e-01
4.104927205881607755e+00 3.721034275856649032e+00 -2.122622865096761569e+00
3.318393520722876744e+00 1.616988040837441076e+00 -5.137010491787807887e-01
3.659348646692790918e+00 4.803537178954851328e+00 -1.431785284516347456e+00
4.422315143158834339e+00 6.210572682334099426e+00 -2.345671295625787689e+00
3.303638845089762022e+00 2.491533713527971372e+00 -1.332124266034586224e+00
2.809857241151951790e+00 4.613391380286602228e+00 -6.284238204112884141e-01
2.922826833055348850e+00 4.058892845545534200e+00 -1.126479013488402625e+00
3.649125928998705248e+00 5.040286157634534803e+00 -1.693433786281861142e+00
3.872684893813435725e+00 4.548020247932532456e+00 -1.287230894378513124e+00
3.638754670582750261e+00 4.670276164251372819e+00 -1.015774732935401214e+00
3.828256107117367524e+00 4.950068919591485539e+00 -1.449794867054041259e+00
3.133117989949082638e+00 3.477922448832394764e+00 -1.464916192358490132e+00
2.859436028505312422e+00 2.243414819689970585e+00 -5.344602063749621657e-01
3.804823249531081419e+00 4.021830877954782224e+00 -1.603795771337789500e+00
3.038978535447323548e+00 1.878391848044575596e+00 -8.298212521238741424e-01
3.376447612188045344e+00 3.575771104009833223e+00 -1.640647152635242190e+00
3.732997304569266372e+00 4.355733093907639741e+00 -2.250215313435535602e+00
3.175403611317412889e+00 3.608686031974547959e+00 -1.751703574452580181e+00
2.448833841696614666e+00 2.708423234669492530e+00 -1.827516527810654434e+00
3.567438710716440031e+00 5.279069016830209904e+00 -1.004866332469720458e+00
2.967478209383443755e+00 1.972053288170172891e+00 1.767347808994590430e-01
4.037393142147445602e+00 3.570437369761842561e+00 -3.111030334066842151e-01
3.522273461460221355e+00 4.581640142629074930e+00 -2.319792984870399533e+00
2.921929655625731925e+00 3.694605016332772607e+00 -6.081214026688175345e-01
4.440309541210758937e+00 4.534678108692157039e+00 -2.818685350841544146e+00
3.921974136863037419e+00 3.503980767145025155e+00 -1.278271829857988262e+00
3.893811845547320072e+00 5.157168246277207047e+00 -2.155153744539535676e+00
3.861194947992916848e+00 2.362583382844267277e+00 -1.214569831952910572e+00
3.515881391158746094e+00 2.880522277878238668e+00 -1.791267980612868183e+00
3.649207564315282593e+00 3.786970567313758806e+00 -1.336692837044846538e+00
3.036327521385266515e+00 1.865990004587995799e+00 -6.846835140565192823e-01
3.466650607819255825e+00 1.503752845293469420e+00 -2.058738354267478865e+00
4.018877056958695348e+00 1.104145484528853416e+00 -3.336084914479886532e+00
3.540774754237067334e+00 3.626114135624147750e+00 -1.871248708710229192e+00
3.555463969750595421e+00 3.710701877582657460e+00 -1.177005583739432648e+00
3.096231009097532905e+00 3.037075552704028070e+00 -1.137083070029088372e+00
3.492501709520854369e+00 2.535073104900956054e+00 -1.024043373710039173e+00
3.827133100591000758e+00 4.541132822118999712e+00 -1.292657293587776035e+00
3.631356883624963228e+00 3.170717402811778385e+00 -1.162267949433757774e+00
3.111286985218770340e+00 2.214123731967465147e+00 -1.201614687874421161e+00
3.828474913057763107e+00 3.870524286809056136e+00 -1.685649296601286817e+00
3.702065637432052192e+00 4.156773173286413936e+00 -1.509817017623578561e+00
2.327333128410767671e+00 2.889253788652574428e+00 -7.161552075645079007e-01
2.594689351910581809e+00 3.475756193147885753e+00 -9.233792683099895093e-01
3.494055916942762074e+00 2.762899084461604815e+00 -9.160293049362553397e-01
3.647075080695598270e+00 3.899368953899969625e+00 -1.270874724967423486e+00
4.039029296523748869e+00 4.108258876110689073e+00 -1.641817868551800341e+00
2.796334682544446615e+00 3.255268784357632228e+00 -5.869398586383272054e-01
3.245988423102147191e+00 3.518068442701160592e+00 -1.226927196675215992e+00
2.730144358661732440e+00 3.436103207571482798e+00 -9.718931777148429596e-01
3.258123173504435144e+00 2.212627574665877006e+00 -8.205113909313044296e-01
3.773170600811395214e+00 4.386171609909276015e+00 -2.101602120873603763e+00
3.953253249615300557e+00 5.309785449426907888e+00 -2.016510849803825334e+00
3.843239198593229933e+00 4.086169712256685571e+00 -1.535873913437856952e+00
4.145874944396748418e+00 3.986592855148760606e+00 -1.553145656149563347e+00
3.134322406654638904e+00 2.630001236868203307e+00 -9.114510604894934254e-01
2.551421432342151796e+00 1.910465817123291998e+00 -8.200167182306432601e-01
3.821255827441263353e+00 3.833448657216177224e+00 -1.647713501787645196e+00
3.621392618842189215e+00 3.309302146469260464e+00 -1.290254402068316875e+00
4.080891322274284860e+00 5.017781159206386121e+00 -1.763925395746486213e+00
3.127151999764101298e+00 2.437217273915376126e+00 -9.708907971937139614e-01
3.551108038869490446e+00 2.327900450761216433e+00 -1.276470242794590870e+00
3.283076223305267050e+00 3.031844266117204256e+00 -1.164642670459446361e+00
3.080435371921296905e+00 2.361512706943571516e+00 -7.339356304812088005e-01
3.707900246801421495e+00 3.521015908463420274e+00 -1.190152916064991739e+00
3.842185690254921848e+00 3.797353514979889155e+00 -1.785548629663036291e+00
3.779827850351162422e+00 3.230934585927780489e+00 -1.997232307198369750e+00
4.171419513651883015e+00 3.099698475002671927e+00 -1.360818625549416350e+00
4.134012147846454432e+00 4.357020109305624445e+00 -2.081487102641669917e+00
3.666350729022965549e+00 4.276575339310234369e+00 -1.613380417858312210e+00
